Player,Position,Minutes,Impact,Fatigue_Score,Predicted Impact,Sub_Recommendation
Bartosz Bereszyński,DF,1764.0000000000002,0.00510204081632653,0.770408163265306,0.011939140902178461,Sub Early
Jóhann Berg Guðmundsson,"MF,FW",1188.0,0.03282828282828283,0.8409090909090909,0.012132064371107167,Sub Early
Sander Berge,MF,3006.0,0.010645375914836993,0.6976047904191616,0.011523149672300939,Sub Early
Etrit Berisha,GK,1260.0,0.0,0.02857142857142857,0.01210794893749108,Monitor
Medon Berisha,"FW,MF",206.99999999999997,0.02415458937198068,1.2608695652173914,0.01246063715412637,Monitor
Mergim Berisha,FW,144.0,0.013888888888888888,2.9375,0.012481738158540447,Monitor
Mergim Berisha,FW,125.99999999999999,0.015873015873015876,0.28571428571428575,0.012487767016944469,Monitor
Bernardo,DF,2925.0,0.004786324786324786,0.9476923076923077,0.01155027953511904,Sub Early
Victor Bernth Kristiansen,DF,2304.0,0.011284722222222222,0.58984375,0.0117582751500578,Monitor
Matúš Bero,"MF,FW",1665.0,0.007807807807807808,1.3513513513513513,0.011972299623400583,Sub Early
Luke Berry,"MF,DF",324.0,0.015432098765432098,1.1111111111111112,0.012421449574500226,Monitor
Dimitry Bertaud,GK,360.0,0.0,0.0,0.012409391857692183,Monitor
Jan-Niklas Beste,"FW,MF",2601.0,0.03421760861207228,1.0380622837370241,0.011658798986391435,Sub Early
Beto,FW,954.0,0.014675052410901468,2.4056603773584904,0.012210439530359454,Sub Early
Beto,FW,72.0,0.08333333333333333,1.5,0.012505853592156536,Monitor
Sam Beukema,DF,2547.0,0.0035335689045936395,0.41696113074204955,0.011676885561603501,Monitor
Jordan Beyer,DF,1233.0,0.0032441200324412004,0.4744525547445255,0.012116992225097113,Monitor
Pep Biel,"MF,FW",288.0,0.013888888888888888,2.4375,0.01243350729130827,Monitor
Jaka Bijol,DF,2088.0,0.0014367816091954023,0.4482758620689655,0.011830621450906065,Monitor
El Bilal Touré,FW,396.00000000000006,0.022727272727272724,2.6136363636363633,0.012397334140884139,Monitor
Philip Billing,MF,1395.0,0.01935483870967742,1.1096774193548387,0.012062732499460913,Sub Early
Cristiano Biraghi,DF,2358.0,0.022476675148430873,0.7938931297709925,0.011740188574845734,Sub Early
Davide Biraschi,DF,90.0,0.011111111111111112,0.0,0.012499824733752513,Monitor
Samuele Birindelli,DF,2015.9999999999998,0.012896825396825398,1.0892857142857144,0.011854736884522153,Sub Early
Tom Bischof,"MF,FW",180.0,0.03888888888888889,1.15,0.012469680441732403,Monitor
Yves Bissouma,MF,2070.0,0.005314009661835749,1.126086956521739,0.011836650309310087,Sub Early
Leonardo Bittencourt,MF,1575.0,0.018412698412698412,1.5314285714285714,0.012002443915420694,Sub Early
Marco Bizot,GK,2880.0,0.0010416666666666667,0.043750000000000004,0.011565351681129094,Monitor
Antonio Blanco,MF,2430.0,0.008641975308641974,0.7222222222222223,0.011716073141229645,Sub Early
Rubén Blanco,GK,117.0,0.0,0.0,0.01249078144614648,Monitor
Hendry Blank,DF,45.0,0.0,0.0,0.01251489687976257,Monitor
Ludovic Blas,"FW,MF",1565.9999999999998,0.01596424010217114,1.71264367816092,0.012005458344622704,Sub Early
Janis Blaswich,GK,1890.0,0.0005291005291005291,0.01904761904761905,0.011896938893350308,Monitor
Alexis Blin,MF,1638.0,0.005494505494505495,0.5659340659340659,0.011981342911006616,Monitor
Daley Blind,DF,2970.0,0.006734006734006734,0.42727272727272725,0.011535207389108983,Monitor
Myron Boadu,FW,81.0,0.012345679012345678,4.111111111111111,0.012502839162954525,Monitor
Benicio Boaitey,"FW,DF",36.0,0.027777777777777776,4.0,0.01251791130896458,Monitor
Jérôme Boateng,DF,234.0,0.004273504273504274,0.38461538461538464,0.012451593866520337,Monitor
Oscar Bobb,"FW,MF",306.0,0.03594771241830065,0.8823529411764707,0.01242747843290425,Monitor
Sacha Boey,DF,108.0,0.0,2.333333333333333,0.012493795875348492,Monitor
Jeremie Boga,FW,1998.0,0.02252252252252252,0.8603603603603606,0.011860765742926174,Sub Early
Jayden Bogle,DF,2790.0,0.004659498207885305,1.0838709677419356,0.011595495973149204,Sub Early
Emil Bohinen,MF,54.0,0.037037037037037035,2.0,0.012511882450560558,Monitor
Emil Bohinen,MF,531.0,0.009416195856873822,0.9661016949152542,0.012352117702853972,Monitor
Adama Bojang,FW,81.0,0.012345679012345678,3.3333333333333335,0.012502839162954525,Monitor
Daniel Boloca,MF,2025.0,0.007407407407407408,0.7644444444444445,0.011851722455320141,Sub Early
Willy Boly,DF,1440.0,0.008333333333333333,0.5187499999999999,0.012047660353450859,Monitor
Giacomo Bonaventura,MF,2277.0,0.022837066315327184,1.0118577075098816,0.011767318437663833,Sub Early
Federico Bonazzoli,"FW,MF",1017.0000000000001,0.011799410029498523,1.2566371681415929,0.012189338525945377,Sub Early
Warren Bondo,MF,1475.9999999999998,0.006097560975609757,1.0670731707317076,0.012035602636642814,Sub Early
Giovanni Bonfanti,DF,90.0,0.0,1.0,0.012499824733752513,Monitor
Victor Boniface,FW,1548.0,0.028423772609819122,1.6511627906976747,0.012011487203026727,Sub Early
Kevin Bonifazi,DF,90.0,0.0,1.1,0.012499824733752513,Monitor
Kevin Bonifazi,DF,306.0,0.0032679738562091504,0.4705882352941177,0.01242747843290425,Monitor
Leonardo Bonucci,DF,458.99999999999994,0.006535947712418302,0.27450980392156865,0.012376233136470061,Monitor
Neto Borges,DF,2520.0,0.010317460317460317,0.692857142857143,0.011685928849209534,Sub Early
Yvandro Borges Sanches,"MF,FW",18.0,0.0,5.0,0.012523940167368602,Monitor
Sebastiaan Bornauw,DF,1431.0,0.0020964360587002098,0.7987421383647797,0.01205067478265287,Sub Early
Rafael Borré,FW,990.0,0.01717171717171717,1.5545454545454547,0.01219838181355141,Sub Early
Gennaro Borrelli,FW,27.0,0.0,0.0,0.01252092573816659,Monitor
Adri Bosch,DF,27.0,0.0,0.0,0.01252092573816659,Monitor
Erik Botheim,"FW,MF",315.0,0.0,0.5714285714285715,0.012424464003702238,Monitor
Sven Botman,DF,1377.0,0.006535947712418301,0.33333333333333337,0.012068761357864936,Monitor
Saïmon Bouabré,MF,45.0,0.0,1.4,0.01251489687976257,Monitor
Ayyoub Bouaddi,MF,135.0,0.007407407407407408,3.9333333333333336,0.012484752587742459,Monitor
Badredine Bouanani,FW,162.0,0.037037037037037035,1.7777777777777777,0.012475709300136426,Monitor
Badredine Bouanani,MF,441.00000000000006,0.022675736961451243,1.1224489795918369,0.012382261994874083,Monitor
Mohamed Bouchenna,"MF,FW",27.0,0.037037037037037035,5.666666666666667,0.01252092573816659,Monitor
Hicham Boudaoui,MF,1610.9999999999998,0.014276846679081318,1.1675977653631286,0.01199038619861265,Sub Early
Yassine Bounou,GK,90.0,0.0,0.0,0.012499824733752513,Monitor
Mehdi Bourabia,MF,198.00000000000003,0.00505050505050505,2.227272727272727,0.012463651583328381,Monitor
Benjamin Bourigeaud,"MF,FW",2421.0,0.03469640644361834,0.6468401486988847,0.011719087570431656,Sub Early
Bilal Boutobba,"FW,MF",927.0000000000001,0.015102481121898596,1.233009708737864,0.012219482817965487,Sub Early
Hugo Boutsingkham,"MF,FW",9.0,0.0,0.0,0.012526954596570612,Monitor
Edoardo Bove,MF,1782.0,0.010101010101010102,1.0353535353535352,0.01193311204377444,Sub Early
Jarrod Bowen,FW,3015.0,0.017578772802653398,1.2059701492537314,0.011520135243098929,Sub Early
Lucas Boyé,FW,2538.0,0.013790386130811664,2.4432624113475176,0.011679899990805513,Sub Early
Domagoj Bradarić,DF,2745.0,0.014207650273224045,0.5901639344262296,0.011610568119159259,Monitor
Conor Bradley,DF,756.0,0.02513227513227513,1.142857142857143,0.012276756972803697,Sub Early
Bilal Brahimi,FW,9.0,0.1111111111111111,4.0,0.012526954596570612,Monitor
Bilal Brahimi,"FW,MF",225.0,0.02666666666666667,1.2800000000000002,0.012454608295722348,Monitor
Julian Brandt,"MF,FW",2223.0,0.044084570400359874,0.8259109311740892,0.011785405012875899,Sub Early
Jarrad Branthwaite,DF,3114.0,0.00224791265253693,0.4942196531791907,0.011486976521876807,Monitor
Darko Brašanac,MF,45.0,0.022222222222222223,0.6,0.01251489687976257,Monitor
Lilian Brassier,DF,2673.0,0.003367003367003367,0.6228956228956228,0.011634683552775348,Sub Early
Brau,DF,27.0,0.0,1.3333333333333333,0.01252092573816659,Monitor
Claudio Bravo,GK,630.0,0.0015873015873015873,0.0,0.012318958981631852,Monitor
Fabian Bredlow,GK,360.0,0.0,0.0,0.012409391857692183,Monitor
Tim Breithaupt,MF,630.0,0.004761904761904762,0.942857142857143,0.012318958981631852,Sub Early
Josip Brekalo,FW,648.0,0.010802469135802469,1.0972222222222223,0.01231293012322783,Sub Early
Gleison Bremer,DF,3231.0,0.0030950170225936243,0.7520891364902507,0.011447788942250663,Sub Early
Brenner,"MF,FW",189.0,0.010582010582010581,1.7142857142857144,0.012466666012530393,Monitor
Ben Brereton,"FW,MF",1107.0,0.013550135501355014,1.0650406504065042,0.012159194233925266,Sub Early
Ben Brereton,"FW,MF",270.0,0.007407407407407408,1.2999999999999998,0.012439536149712292,Monitor
Marco Brescianini,MF,2322.0,0.012058570198105082,1.0193798449612403,0.011752246291653778,Sub Early
Maximilian Breunig,FW,9.0,0.0,11.0,0.012526954596570612,Monitor
Rhian Brewster,"FW,MF",342.0,0.005847953216374269,1.263157894736842,0.012415420716096205,Monitor
Bennit Bröger,FW,9.0,0.0,7.0,0.012526954596570612,Monitor
Armando Broja,FW,450.0,0.008888888888888889,1.6,0.012379247565672073,Monitor
Armando Broja,FW,90.0,0.022222222222222223,2.7,0.012499824733752513,Monitor
Dylan Bronn,"DF,MF",54.0,0.0,0.0,0.012511882450560558,Monitor
Andre Brooks,"MF,DF",936.0,0.003205128205128205,1.1826923076923077,0.012216468388763477,Sub Early
David Brooks,"FW,MF",279.0,0.035842293906810034,1.5483870967741935,0.012436521720510282,Monitor
John Brooks,DF,1539.0000000000002,0.0032488628979857044,0.42690058479532156,0.012014501632228737,Monitor
Moritz Broschinski,FW,1251.0,0.01598721023181455,2.1007194244604315,0.01211096336669309,Sub Early
Jacob Brown,"MF,FW",1017.0000000000001,0.00983284169124877,1.4247787610619467,0.012189338525945377,Sub Early
Josh Brownhill,MF,2250.0,0.017777777777777778,0.764,0.011776361725269866,Sub Early
Alexander Brunst,GK,270.0,0.0,0.13333333333333336,0.012439536149712292,Monitor
Jacob Bruun Larsen,"MF,FW",1251.0,0.02478017585931255,1.1007194244604315,0.01211096336669309,Sub Early
Tajon Buchanan,DF,162.0,0.018518518518518517,1.5,0.012475709300136426,Monitor
Ante Budimir,FW,2439.0,0.012710127101271012,1.6678966789667897,0.011713058712027635,Sub Early
Hugo Bueno,"DF,MF",737.9999999999999,0.008130081300813009,0.6219512195121952,0.01228278583120772,Sub Early
Manu Bueno,MF,117.0,0.017094017094017096,2.5384615384615388,0.01249078144614648,Monitor
Santiago Bueno,DF,819.0,0.002442002442002442,0.3956043956043956,0.01225565596838962,Monitor
Marius Bülter,"DF,FW",1350.0,0.01925925925925926,0.9466666666666669,0.01207780464547097,Sub Early
Facundo Buonanotte,"FW,MF",1368.0,0.01608187134502924,1.868421052631579,0.012071775787066946,Sub Early
Alessandro Buongiorno,DF,2529.0,0.00276789244760775,1.1565836298932384,0.011682914420007524,Sub Early
Jonathan Burkardt,"FW,MF",1539.0000000000002,0.016244314489928524,1.5730994152046782,0.012014501632228737,Sub Early
Oliver Burke,FW,36.0,0.0,0.0,0.01251791130896458,Monitor
Reece Burke,DF,1655.9999999999998,0.01026570048309179,0.7717391304347827,0.011975314052602593,Sub Early
Dan Burn,DF,2727.0,0.005133846718005134,0.5412541254125413,0.011616596977563282,Monitor
Rareș-Cătălin Burnete,FW,9.0,0.2222222222222222,8.0,0.012526954596570612,Monitor
Mason Burstow,FW,9.0,0.0,4.0,0.012526954596570612,Monitor
Marnon Busch,DF,594.0,0.008417508417508417,0.5606060606060606,0.012331016698439896,Monitor
Maxime Busi,"FW,DF",162.0,0.018518518518518517,0.7222222222222223,0.012475709300136426,Monitor
Pablo Busto,DF,45.0,0.022222222222222223,0.0,0.01251489687976257,Monitor
Aurélio Buta,"DF,MF",1745.9999999999998,0.006300114547537229,0.8608247422680415,0.011945169760582484,Sub Early
Marcin Bułka,GK,3060.0,0.0,0.011764705882352941,0.011505063097088873,Monitor
Rémy Cabella,"FW,MF",1475.9999999999998,0.02439024390243903,0.9756097560975612,0.012035602636642814,Sub Early
Jovane Cabral,"MF,FW",675.0,0.016296296296296295,2.0133333333333336,0.012303886835621796,Sub Early
Liberato Cacace,DF,1908.0,0.011530398322851153,0.9150943396226415,0.011890910034946285,Sub Early
Anthony Caci,DF,2484.0,0.012077294685990338,0.7608695652173914,0.011697986566017579,Sub Early
Moisés Caicedo,MF,2862.0,0.009433962264150943,0.9937106918238994,0.011571380539533115,Sub Early
Tom Cairney,MF,1485.0,0.020875420875420877,1.0303030303030303,0.012032588207440804,Sub Early
Jens Cajuste,MF,1017.0000000000001,0.01671583087512291,1.566371681415929,0.012189338525945377,Sub Early
Davide Calabria,DF,2187.0,0.007315957933241884,0.6707818930041153,0.011797462729683943,Sub Early
Riccardo Calafiori,DF,2349.0,0.010217113665389528,0.9080459770114944,0.011743203004047745,Sub Early
Mattia Caldara,DF,36.0,0.0,0.0,0.01251791130896458,Monitor
Luca Caldirola,DF,2142.0,0.0032679738562091504,0.46638655462184875,0.011812534875693998,Monitor
Duje Ćaleta-Car,DF,1989.0000000000002,0.0035193564605329308,0.29411764705882343,0.011863780172128186,Monitor
Hakan Çalhanoğlu,MF,2556.0,0.026604068857589983,0.8697183098591548,0.011673871132401491,Sub Early
José Callejón,"MF,FW",801.0,0.02122347066167291,0.8651685393258427,0.012261684826793642,Sub Early
Dominic Calvert-Lewin,FW,2169.0,0.012909174734900875,1.4813278008298756,0.011803491588087965,Sub Early
Lamine Camara,MF,2259.0,0.02036299247454626,1.454183266932271,0.011773347296067854,Sub Early
Mahdi Camara,MF,2015.9999999999998,0.020833333333333336,1.2544642857142858,0.011854736884522153,Sub Early
Mohamed Camara,MF,1035.0,0.01642512077294686,1.2434782608695651,0.012183309667541355,Sub Early
Francesco Camarda,FW,18.0,0.0,2.0,0.012523940167368602,Monitor
Eduardo Camavinga,"MF,DF",1818.0,0.0121012101210121,1.3316831683168318,0.011921054326966395,Sub Early
Nicolò Cambiaghi,"FW,MF",2556.0,0.012910798122065728,1.3591549295774648,0.011673871132401491,Sub Early
Andrea Cambiaso,"DF,FW",2376.0,0.0180976430976431,1.0492424242424243,0.011734159716441712,Sub Early
Axel Camblan,FW,90.0,0.011111111111111112,2.5,0.012499824733752513,Monitor
Sergio Camello,FW,1665.0,0.014414414414414415,1.4702702702702704,0.011972299623400583,Sub Early
José Campaña,MF,171.0,0.0,0.8421052631578947,0.012472694870934414,Monitor
Emre Can,"MF,DF",1953.0,0.01228878648233487,0.9539170506912443,0.01187583788893623,Sub Early
Matteo Cancellieri,"FW,MF",1790.9999999999998,0.013400335008375211,1.7236180904522618,0.011930097614572428,Sub Early
João Cancelo,DF,2502.0,0.016386890487609912,1.2733812949640286,0.011691957707613557,Sub Early
Fali Candé,DF,1845.0,0.003794037940379404,0.41951219512195126,0.011912011039360362,Monitor
Antonio Candreva,"MF,FW",2754.0,0.026143790849673203,0.545751633986928,0.011607553689957249,Monitor
Sergi Canós,"MF,FW",1233.0,0.012165450121654502,1.2627737226277371,0.012116992225097113,Sub Early
Luigi Canotto,FW,18.0,0.0,0.0,0.012523940167368602,Monitor
Gino Caoki,MF,9.0,0.0,0.0,0.012526954596570612,Monitor
Étienne Capoue,MF,1458.0,0.0075445816186556925,1.3518518518518516,0.012041631495046837,Sub Early
Gianluca Caprari,"MF,FW",288.0,0.03819444444444445,1.40625,0.01243350729130827,Monitor
Elia Caprile,GK,2070.0,0.000966183574879227,0.03043478260869565,0.011836650309310087,Monitor
Francesco Caputo,FW,1269.0,0.01024428684003152,0.8085106382978723,0.012104934508289068,Sub Early
Maxence Caqueret,MF,3024.0,0.02017195767195767,0.9642857142857142,0.011517120813896917,Sub Early
Andrea Carboni,DF,1485.0,0.006734006734006734,0.5696969696969696,0.012032588207440804,Monitor
Valentin Carboni,"MF,FW",1170.0,0.023931623931623933,1.4384615384615382,0.01213809322951119,Sub Early
Isaac Carcelen,DF,2610.0,0.006513409961685823,0.4413793103448276,0.011655784557189425,Monitor
Cárdenas,GK,90.0,0.0,0.0,0.012499824733752513,Monitor
Irvin Cardona,"MF,DF",54.0,0.0,2.1666666666666665,0.012511882450560558,Monitor
Marc Cardona,FW,737.9999999999999,0.01761517615176152,1.707317073170732,0.01228278583120772,Sub Early
Sergi Cardona,DF,2817.0,0.014909478168264111,1.1693290734824282,0.011586452685543171,Sub Early
Johnny Cardoso,MF,1332.0,0.008258258258258258,0.8986486486486487,0.01208383350387499,Sub Early
Igor Carioca,"DF,MF",261.0,0.007662835249042145,1.413793103448276,0.012442550578914304,Monitor
Diego Carlos,DF,1818.0,0.0016501650165016502,0.5841584158415842,0.011921054326966395,Monitor
Carmona,"DF,MF",1314.0,0.0091324200913242,1.5821917808219177,0.012089862362279014,Sub Early
Marco Carnesecchi,GK,2421.0,0.0,0.026022304832713755,0.011719087570431656,Monitor
Yannick Carrasco,DF,225.0,0.022222222222222223,1.04,0.012454608295722348,Monitor
Álvaro Carreras,"MF,FW",477.0,0.014675052410901468,1.5094339622641508,0.01237020427806604,Monitor
Rasmus Carstensen,"DF,FW",1655.9999999999998,0.009661835748792272,1.190217391304348,0.011975314052602593,Sub Early
Antonin Cartillier,DF,9.0,0.0,0.0,0.012526954596570612,Monitor
Dani Carvajal,DF,2169.0,0.012909174734900875,0.6970954356846473,0.011803491588087965,Sub Early
Fabio Carvalho,MF,162.0,0.012345679012345678,1.5555555555555556,0.012475709300136426,Monitor
William Carvalho,MF,684.0,0.02046783625730994,0.881578947368421,0.012300872406419786,Sub Early
Cesare Casadei,"FW,MF",81.0,0.024691358024691357,2.6666666666666665,0.012502839162954525,Monitor
Marc Casado,MF,18.0,0.0,0.0,0.012523940167368602,Monitor
Nicolò Casale,DF,1557.0,0.0012845215157353885,0.5202312138728323,0.012008472773824715,Monitor
Casemiro,"MF,DF",1980.0,0.009595959595959595,0.7454545454545455,0.011866794601330197,Sub Early
Matty Cash,DF,2142.0,0.007936507936507936,0.7983193277310925,0.011812534875693998,Sub Early
Josué Casimir,"FW,DF",2015.9999999999998,0.01785714285714286,1.1562500000000002,0.011854736884522153,Sub Early
Giuseppe Caso,"FW,MF",413.99999999999994,0.007246376811594204,1.7173913043478266,0.012391305282480116,Monitor
Cristian Cásseres Jr.,MF,1944.0000000000002,0.009773662551440328,1.0,0.01187885231813824,Sub Early
Timothy Castagne,DF,2637.0,0.008342813803564657,0.5870307167235495,0.011646741269583392,Monitor
Koen Casteels,GK,2250.0,0.00044444444444444447,0.044,0.011776361725269866,Monitor
Valentín Castellanos,FW,1683.0,0.015448603683897801,1.7219251336898398,0.01196627076499656,Sub Early
Jean-Charles Castelletto,DF,2466.0,0.004866180048661801,0.6167883211678832,0.011704015424421602,Sub Early
Samu Castillejo,"FW,MF",540.0,0.027777777777777776,2.15,0.012349103273651962,Monitor
Jonny Castro,MF,9.0,0.0,0.0,0.012526954596570612,Monitor
Santiago Castro,FW,243.00000000000003,0.012345679012345678,2.185185185185185,0.012448579437318325,Monitor
Gaetano Castrovilli,"FW,MF",368.99999999999994,0.027100271002710032,1.3658536585365857,0.012406377428490172,Monitor
Danilo Cataldi,MF,1359.0,0.008830022075055188,0.6821192052980133,0.012074790216268958,Sub Early
Catena,DF,2538.0,0.003940110323089046,0.631205673758865,0.011679899990805513,Sub Early
Maximiliano Caufriez,DF,1655.9999999999998,0.00603864734299517,0.9565217391304348,0.011975314052602593,Sub Early
Ivan Cavaleiro,FW,774.0,0.01808785529715762,1.5348837209302326,0.012270728114399675,Sub Early
Dani Ceballos,"MF,FW",594.0,0.021885521885521887,0.8333333333333335,0.012331016698439896,Monitor
Emil Ceide,"FW,MF",180.0,0.022222222222222223,1.1,0.012469680441732403,Monitor
Zeki Çelik,DF,675.0,0.013333333333333334,1.1199999999999999,0.012303886835621796,Sub Early
Álex Centelles,DF,981.0,0.012232415902140673,0.6788990825688074,0.012201396242753421,Sub Early
Fabien Centonze,DF,675.0,0.01037037037037037,1.16,0.012303886835621796,Sub Early
